event_date,event_name,,,,,,,,,,,,,
8/17/2022,"Oxygen Destroyer, Phthisis, Astral Tomb, Seed of the Sorrow WOTW",,,,,,,,,,,,,
8/18/2022,"Velvet Horns, Kill Tuco, Coliseum Street",,,,,,,,,,,,,
8/20/2022,"DJ Machadellic, Sosavert, Celeste Kay, Facetatmami, Hipgawd, EPGxBBH, DJ Reefwya, Fuego Flames, Masta Pharaoh, Kurtis Numb, Dustmyte, 1kcxxpe/Vill6ixx",,,,,,,,,,,,,
8/21/2022,"Morning Oil, Electric Condor, the Ephinjis",,,,,,,,,,,,,
8/22/2022,"Gnaw, Lace, S!ntax, Water on the Thirsty Ground",,,,,,,,,,,,,
8/26/2022,"Plasma Canvas, American Standards, Endless Nameless, Years Down, Deadpan",,,,,,,,,,,,,
8/27/2022,"Krookid, Dustmyte, No!, RG Prince, Celeste Kay",,,,,,,,,,,,,
9/3/2022,"Worlds worst, the red scare, rose variety, antibroth ",,,,,,,,,,,,,
9/4/2022,"Denial of Life, Pig City, the Runts, Deadpan",,,,,,,,,,,,,
9/7/2022,"Abandons, Stone Riot, Brother Saturn",,,,,,,,,,,,,
9/8/2022,"Tolls, Vientre, Edith Pike, Slug City, Victim of Fire",,,,,,,,,,,,,
9/10/2022,"False Report, Tiny Stills, Sorry Kyle, Dust Honey",,,,,,,,,,,,,
9/11/2022,"Robber's Roost, Crow Cavalier, Fables of the Fall",,,,,,,,,,,,,
9/13/2022,"Ceasefire, Knoxious, Unwanted Noise, Bad Nasty, Destructive",,,,,,,,,,,,,
9/14/2022,"POUND, Endless Nameless, Suicide Cages, Only Echos",,,,,,,,,,,,,
9/23/2022,"Only Echoes, Fainting Dreams, Evelyn Gray, Culture Pig, Sunnnner",,,,,,,,,,,,,
9/24/2022,"Sorry Sweetheart, Plastic Presidents, Plasma Canvas, Plague Pitted Moon, Pill Joy, Tonguebyte, Rusty Steve, Arctobog",,,,,,,,,,,,,
9/30/2022,"Fleabags!, Valkin, Problem.Areas",,,,,,,,,,,,,
10/3/2022,"Smear Campaign, Cage World, Antibroth, Deadpan, AZ Power",,,,,,,,,,,,,
10/6/2022,"Teratanthropos, Cronos Compulsion, Human Paint, Heashrinker, Obscene Worship",,,,,,,,,,,,,
10/14/2022,"Gel, Scowl, Public Opinion, Wide Man, Destiny Bond, Sewerslide",,,,,,,,,,,,,
10/15/2022,"Infest, Cadaver Dog, Mangled State, Life Support",,,,,,,,,,,,,
10/16/2022,"Ukko’s hammer, Deadpan",,,,,,,,,,,,,
10/18/2022,"Pretty. Loud, Pocket vinyl, Fainting Dreams",,,,,,,,,,,,,
10/20/2022,Sagan / D Woodz / Lurking Larry / Wavy Rave,,,,,,,,,,,,,
10/22/2022,GAF / MONIZZ / Reezy / SARI / STEVIE  / SOICEE JJ,,,,,,,,,,,,,
10/26/2022,"JRCG, Lace, Deadpan ",,,,,,,,,,,,,
10/28/2022,Dustmyte / Celeste Kay / 1kcxxpe & rip Orlxndo / No! / Masa Pharaoh and Fuego Flames / PixieDaFairy / Facetatmami / EPGXBBH / VALEIV / Spvde / SOSA VERT,,,,,,,,,,,,,
10/29/2022,"Glacier Face, Pill Joy, Head Slvg, Bad Bug",,,,,,,,,,,,,
10/31/2022,"Sewer Slide, Aftermath, Gestation, Lacerated",,,,,,,,,,,,,
11/2/2022,"American overdose, mokosos, the velisha, lost cause",,,,,,,,,,,,,
11/3/2022,"KOMBAT, ASTRAL TOMB, VICTIM OF FIRE , WIDOWSPEAKER (NO SHOW - VAN STUCK IN MOUNTAINS)",,,,,,,,,,,,,
11/4/2022,"Sanitizers, Zero Function, Squerm, Lace",,,,,,,,,,,,,
11/5/2022,Gila Teen / Takers Leavers / Tezca / The Study Abroad,,,,,,,,,,,,,
11/9/2022,"Tiny Humans, Damn Selene, Mikey Muffins, Team Nonexistent",,,,,,,,,,,,,
11/10/2022,"Militarie Gun, MSPaint, Public Opinion, Dirt Sucker ",,,,,,,,,,,,,
11/11/2022,"Harvested, victim of fire, Seed of the Sorcerer Womb of the Witch, Cronos Compulsion, Isipidus",,,,,,,,,,,,,
11/12/2022,"Sewerslide, MULNG, Deadpan",,,,,,,,,,,,,
11/15/2022,"At The Heart of the World, Hard, Clockwork Echo, S!ntax",,,,,,,,,,,,,
11/16/2022,"Autumnal, Brew Hah, Hello I'm Sorry, Pretty Loud",,,,,,,,,,,,,
11/29/2022,"Crow Cavalier, Austin Lucas, Swindlin Hearts, Ryan Turch",,,,,,,,,,,,,
11/30/2022,"The Clue, The Mall, Supreme Joy, h-lite, Water on the thirsty ground, sanitizers",,,,,,,,,,,,,
12/10/2022,"A Lack of Champions, Lilac Kings, Years Down, Aurora Hills",,,,,,,,,,,,,
12/30/2022,"Yail, Only Echoes, Slug City",,,,,,,,,,,,,
1/2/2023,"00.Naught, Tamagotchi Massacre, me.exe",,,,,,,,,,,,,
1/7/2023,"Indecisive, In my waters, revenge bodies, blank slate",,,,,,,,,,,,,
1/8/2023,"Johnnascus, Mexican Coke, Shock Treatment, Ukko’s Hammer, Sewerslide, Water on the Thirsty ground ",,,,,,,,,,,,,
1/12/2023,"Bib, Asebstos, Skull, Sanitizers",,,,,,,,,,,,,
1/14/2023,"Greylotus, Liontortoise, Endless-Nameless, Only Echos",,,,,,,,,,,,,
1/22/2023,Deinus. Vacant skies. Met by moonlight ,,,,,,,,,,,,,
1/27/2023,"Sanitizers, Giallo, Edith Pike, Scam ",,,,,,,,,,,,,
2/6/2023,"Deadpan, anti feds, flak",,,,,,,,,,,,,
2/10/2023,"Sarah adams, jordin Dearinger, kj",,,,,,,,,,,,,
2/11/2023,"Golden Boi, Princess Dewclaw, Pretty. Loud., SWAG",,,,,,,,,,,,,
2/17/2023,"Plasma Canvas, Cheap Perfume, Spells, Wiff",,,,,,,,,,,,,
2/18/2023,"Deadpan, Among The Bodies, Aleister Cowboy, Dead Gods",,,,,,,,,,,,,
3/3/2023,"Duck Turnstone, American Culture, Bloodsports ",,,,,,,,,,,,,
3/6/2023,"Littlest Man Band, Wicked Bears, & Lo(u)ser, Pretty Loud",,,,,,,,,,,,,
3/8/2023,"Public Opinion, TimeXHeist, Skull, fishlegs",,,,,,,,,,,,,
3/10/2023,"Total Sham, Sanitizers, Poison Tribe, Public Lobotomy",,,,,,,,,,,,,
3/11/2023,"Luver Keo, Jacky Velvet, Kai Moon, Smoji",,,,,,,,,,,,,
3/14/2023,"Ben Ricketts, The Tammy Shine, Magnolia Grove",,,,,,,,,,,,,
3/17/2023,"Faim, Wide Man, Edith Pike, Smear Campaign, Eyes of Salt",,,,,,,,,,,,,
3/19/2023,"Plan Obsolescence, Loolowingen and the Far East Idiots, Zealot, General Nuisance",,,,,,,,,,,,,
3/20/2023,"Ryan Cassata, Blank Slate, Team Nonexistent, Damn Selene, Magic Mo",,,,,,,,,,,,,
3/22/2023,"Moral Law, Serration, A Mourning Star, Writheinfear ",,,,,,,,,,,,,
3/24/2023,"Hotel Wifi, Keep for Cheap, Lu Lagoon, Soy Celeste",,,,,,,,,,,,,
3/25/2023,"Evelyn Grey, Everlasting Everything, Tanner Frick, Dream",,,,,,,,,,,,,
3/30/2023,"Tezca, Badvril, TransRomantic ",,,,,,,,,,,,,
3/31/2023,"Cryptic Witch, Only Echoes, Lion Tortoise, Abandons",,,,,,,,,,,,,
4/1/2023,Celestial Wizard / The Band Repent / Humanity / Siege Perilous / Skoldvagg,,,,,,,,,,,,,
4/2/2023,"Keep, Cherished, Flower Language, glacierface",,,,,,,,,,,,,
4/3/2023,"Suicide Cages, Victim of Fire, xSavagex, Filth Is Eternal",,,,,,,,,,,,,
4/4/2023,"Exanimate, Violence in Violet, Old Deer, Prophet's Tomb",,,,,,,,,,,,,
4/9/2023,"Wrath upon the skies, aleister cowboy, gratitude tx, gravetide",,,,,,,,,,,,,
4/12/2023,"Meshes, Water on the Thirsty Ground, Ukko's Hammer, Anti-Material World",,,,,,,,,,,,,
4/14/2023,"Hex Cassette, System Exclusive, Water on the thirsty ground, baby baby",,,,,,,,,,,,,
4/15/2023,"Winter forever, head slug, better luck next year, everlasting everything",,,,,,,,,,,,,
4/19/2023,"Given, Eyas/Luna, Hour/Glass, Deadpan, Dead gods",,,,,,,,,,,,,
4/21/2023,"Tezca, magazine beach, seam rippa, slug city",,,,,,,,,,,,,
4/22/2023,"Omega Tribe, DOVE, Weathered Statues ",,,,,,,,,,,,,
4/24/2023,"Spoke2god, mdx view, girl girl boy girl, 00.aur, bent, watching people drown",,,,,,,,,,,,,
4/25/2023,"Alex Homan, Kelly Garlick, Snowflyer",,,,,,,,,,,,,
4/26/2023,"Victim of fire, traffic death, dryad, ritual contrition",,,,,,,,,,,,,
4/28/2023,"Hirs, Ukko’s Hammer, Endless, Nameless, Sqerm, better selfs",,,,,,,,,,,,,
4/29/2023,"Contender, Number 9!, Until May",,,,,,,,,,,,,
4/30/2023,"Elnuh, flesh tape, pill joy, Vicky burp",,,,,,,,,,,,,
5/5/2023,"Forests, Ben Quad, A Place For Owls, Astral Planes",,,,,,,,,,,,,
5/6/2023,"Rotten Reputation, birdhouse view, Transromantics",,,,,,,,,,,,,
5/7/2023,"Mike Ring, Spyderland, My Blue Heart",,,,,,,,,,,,,
5/9/2023,"Cyborg Octopus, Celestial Wizard,  Nightwraith",,,,,,,,,,,,,
5/10/2023,"Caustic Soda, Gone Full Heathen, Give Me Gold",,,,,,,,,,,,,
5/12/2023,"Apes of the state, pigeon pit, crow cavalier ",,,,,,,,,,,,,
5/13/2023,"Intersect, Vacha, Burn Unit, Cronos Compulsion",,,,,,,,,,,,,
5/18/2023,"Paparazzi, Stolen, No Knock, Brain Sweat, antibroth",,,,,,,,,,,,,
5/19/2023,"Bruhmanegod, dirty butt, deucefade w/road dawg, lich tycoon, flak-allirt ",,,,,,,,,,,,,
5/23/2023,"Almanac man, elephant rifle, facet, quits",,,,,,,,,,,,,
5/24/2023,"Starsdont mean anything, maintainer, swag, melon husk",,,,,,,,,,,,,
5/25/2023,"Kepi Ghoulie, Team Nonexistent, Black Dots, Stars Don't Mean Anything",,,,,,,,,,,,,
5/28/2023,"Fresh Kilz, Sketch 185, Shrapknel, Flourescent Fields",,,,,,,,,,,,,
5/29/2023,"SWAG, Self Sabotage, give me gold",,,,,,,,,,,,,
6/1/2023,"Smear Campaign, Yambag, Jivebomb, paparazzi, dirt sucker, Polish",,,,,,,,,,,,,
6/3/2023,"ridgeway, prize horse, mofie, edith pike ",,,,,,,,,,,,,
6/7/2023,"Initiate, Zero Function, Sewerslide, Wide Man, timexheist",,,,,,,,,,,,,
6/8/2023,"Pentagram String Band, All through the night, Schwa, Tim Vee",,,,,,,,,,,,,
6/10/2023,"Harvested, Harbor, Losing Ground, Aliester Cowboy",,,,,,,,,,,,,
6/11/2023,"private prisons, vulgarian, dead gods, old deer ",,,,,,,,,,,,,
6/16/2023,Panpschycism / Teratanthropos / Among The Bodies / Nihil,,,,,,,,,,,,,
6/17/2023,"Undeground Pride Event, Plasma Canvas, Celestial Wizard, Rotten Reputation, Destino, Soy Celeste, Team Nonexistent, Princess Dewclaw, Gila Teen, Give Me Gold, Unicorn Hits, DnD, Circles We Draw, Many Drag artists",,,,,,,,,,,,,
6/18/2023,"Flak, undissassembled, truck pussy, RMO, she is the machete ",,,,,,,,,,,,,
6/23/2023,"Edith Pike, Maintainer, Gap Year, Thieves Guild, Slowtalker",,,,,,,,,,,,,
6/24/2023,"Caltrops, Merked, Certain Punishment, Cutthroat Youth, Flak",,,,,,,,,,,,,
6/25/2023,"Spoke2God, scam, pressure drop, data rainbow ",,,,,,,,,,,,,
6/26/2023,"State drugs, startle, sweet gloom, replica city",,,,,,,,,,,,,
7/1/2023,"Destiny Bond, candy apple, ukkos hammer, paparazzi , closed in",,,,,,,,,,,,,
7/2/2023,"Flak, Truck Pussy, Plan Obsolescence, Indecisive",,,,,,,,,,,,,
7/3/2023,"Glare, Alien Boy, Roseville, The Clue, Broken Record ",,,,,,,,,,,,,
7/6/2023,"Caveman beatdown, means to an end, poison tribe, ukkos hammer",,,,,,,,,,,,,
7/9/2023,"Truck Pussy, SWEAT, Watching People Drown",,,,,,,,,,,,,
7/12/2023,"Merry, Maintainer, weathered statues, final grasp, victim of fire",,,,,,,,,,,,,
7/13/2023,"Bond Breaker, Cobranoid, Zingaro, Vulgarian",,,,,,,,,,,,,
7/14/2023,"Local News Legend, Ludlow, Dandelion Massacre, The Tiger Sharks, Fruiting Body of the Larger, Myles Bullen, Damn Selene, Mikey Muffins, Sunnnner, X Dirty Fingers, Jo Rodriguez, Hula Hoops Castro",,,,,,,,,,,,,
7/15/2023,"Escape From The Zoo, Doom Scroll, Endless,Nameless, Panther Revival, Helga Pataki, Fainting Dreams, Horsebiter, State of Despair, A Day Without Love, Gila Teen, MJ Bones, Unusual Needs",,,,,,,,,,,,,
7/16/2023,"Apes of the State, Fables Of The Fall, Moon Bandits, Chatterbox and the Latter Day Satanists, Littlefoot, Marissa., Swamp Rats, Justin Arena and the Math Team, Oh Dang, Dirty Harry, Gila Teen, Blue Raspberry",,,,,,,,,,,,,
7/17/2023,"Backlip, Kind Eyes, Polish, Flak",,,,,,,,,,,,,
7/19/2023,"Shadowrabbit, Tezca, Oragami Summer",,,,,,,,,,,,,
7/20/2023,"lo cash ninjas, doom scroll day traitor ",,,,,,,,,,,,,
7/21/2023,"Teratanthropos, Obscene Worship, John Falvo, Nihil",,,,,,,,,,,,,
7/22/2023,"Asbestos, Zero Function, Fresh Bait, Verhoffst",,,,,,,,,,,,,
7/23/2023,"Wideman, anklebiter, sewerslide, wolf blitzer, polish",,,,,,,,,,,,,
7/24/2023,"Only Echoes, Mighty Missoula, Abandons",,,,,,,,,,,,,
7/28/2023,"Yukiyo, lokadonna, archangel, isaiah",,,,,,,,,,,,,
7/29/2023,"WyCo Metal fest - Proof Of Life, Corpse Medicine, A Vintage Future, Eternal Reality, Panapsychism, Chemical Violet, Elevated Sickness, Blood Across The Sky, Condemned to Burn",,,,,,,,,,,,,
7/30/2023,"Widowdusk, maintainer, Ragetones, Leisure Hour, Number 9!",,,,,,,,,,,,,
8/1/2023,"Hubris, lehnen, only echoes, grather way",,,,,,,,,,,,,
8/3/2023,"Helga Pataki, Corrupt Vision, Rage Tones, Trauma Czars",,,,,,,,,,,,,
8/4/2023,"Dead gods, vulgarian, flak",,,,,,,,,,,,,
8/7/2023,"Temple of Angels, Polly Urethane, Cherished, H-Lite",,,,,,,,,,,,,
8/10/2023,"Dear Nora, Elaine ",,,,,,,,,,,,,
8/11/2023,"YKD, Jackie Velvet, $ocko, Data Roaming, Zero",,,,,,,,,,,,,
8/12/2023,"Postcards, Contender, Finding Common Ground, Until May",,,,,,,,,,,,,
8/13/2023,"Team Nonexistent, Contact, Maintainer, Give Me Gold, Tulpa",,,,,,,,,,,,,
8/15/2023,"Fishlegs, Prim, Idaho Green, Tender Object ",,,,,,,,,,,,,
8/16/2023,"Gravess, Bloom Dream; Burden Jim, Propane",,,,,,,,,,,,,
8/18/2023,"Meth, amygdala, Edith pike, victim of fire",,,,,,,,,,,,,
8/20/2023,"Grail, Cryptic Witch, Alamo Black, Wiseman & the Wicked Ones",,,,,,,,,,,,,
8/22/2023,"BodyBox, Snuffed on Sight, Corpse Pile, Ignorant Bliss, Crypts of Golgotha",,,,,,,,,,,,,
8/26/2023,"Pentagram String Band, Fables of the Fall, Little Foot, Crow Cavalier",,,,,,,,,,,,,
8/27/2023,"Wingwalker, RMO, Truck Pussy, Watching People Drown AMOD",,,,,,,,,,,,,
8/30/2023,"Water On The Thirsty Ground, Disaster Artist, BLSTR, Cologne ",,,,,,,,,,,,,
9/2/2023,"Victim of Fire, only fables, itami, ukkos hammer",,,,,,,,,,,,,
9/5/2023,"Diners, Strawberry Runners, Melissa Jones, girl horse",,,,,,,,,,,,,
9/6/2023,"Totem Pocket, Laminate (Seattle), Flesh Tape, Slug City",,,,,,,,,,,,,
9/8/2023,"Miniluv, Give Me Gold, Endear ",,,,,,,,,,,,,
9/9/2023,"Animal Bite, Gutter Hair, Indecisive, Propane",,,,,,,,,,,,,
9/11/2023,"Potbelly, Proud Failures, Shit Drugs, PID, Fried Brains",,,,,,,,,,,,,
9/18/2023,"Restraining Order, Gumm, Direct Threat, Sewerslide, TimeXHeist",,,,,,,,,,,,,
9/22/2023,"Victim of Fire, Astral Tomb, Cronos Compulsion, Crypts of Golgotha",,,,,,,,,,,,,
9/22/2023,"Victim of Fire tour kickoff - all bands need to be listed (see above line, show was initially entered as 9/22/2004, so it populated at the top of the spreadsheet, hahaha. - Aaron note 1/10/2024)",,,,,,,,,,,,,
9/23/2023,"Rotten Reputation, Day Traitor, Tulpa, Reminiscent Wounds, Everlasting Everything, Tanner Fick, Noah Nines",,,,,,,,,,,,,
9/24/2023,"Slug City, Chamber Mage, Tezca, Zero Player Game, Lunatic Dawn, Temporal Driver",,,,,,,,,,,,,
9/27/2023,"Spaced, Polish, lucked out, RVBOMB",,,,,,,,,,,,,
9/29/2023,"Dead hawk., John gross, a light among many, Garett jones",,,,,,,,,,,,,
9/30/2023,"9/30/2023 - AMOD, Truck Pussy, Pig Splitter, Cologne",,,,,,,,,,,,,
10/4/2023,"908, trigger, cronos compulsion, motogrinder",,,,,,,,,,,,,
10/6/2023,"Truck Pussy, SWAG, GUNK!, SPIT, Faust",,,,,,,,,,,,,
10/8/2023,"Dry Socket, Ukko’s Hammer, Thieves Guild, Helga Pataki, Merry",,,,,,,,,,,,,
10/19/2023,"Hospital Socks, Nasty Boys/Cult of Nasty, Big Gorgeous, Destino",,,,,,,,,,,,,
10/20/2023,"Crypts of Golotha, Aleistar Cowboy, Astral Tomb, Harvested",,,,,,,,,,,,,
10/21/2023,"Party Van, Citizen Tempest, Spitting Image, Common Mollie",,,,,,,,,,,,,
10/24/2023,"Broken Record, Supercrush, Supreme Joy, Fishlegs",,,,,,,,,,,,,
10/27/2023,"Truck Pussy, spit, gunk, pretending, crypts of Golgotha, cherribomb, dad jokes, serious Leigh",,,,,,,,,,,,,
10/28/2023,"Pretty.Loud, Doom Scroll, Fables of the Fall, Damn Selene",,,,,,,,,,,,,
10/31/2023,"the mall, Nuxx Vomica, H-Lite, Paparazzi, Tender Object",,,,,,,,,,,,,
11/2/2023,"Blankslate, Leisure Hour, the Ragetones, Jo Rodriguez",,,,,,,,,,,,,
11/3/2023,"Undisassembled, self-checkout renaissance, glueman, reminiscent wounds",,,,,,,,,,,,,
11/4/2023,"Knife Band, Coldglare, Academy Order, Cologne",,,,,,,,,,,,,
11/5/2023,"The Clue, The Breath, Deathro, Bad Anxiety, Ukko's Hammer",,,,,,,,,,,,,
11/8/2023,"Tulpa, Octopoulpe, slug City",,,,,,,,,,,,,
11/9/2023,"Pocket vinyl, pretty loud, fables of the fall, birdhouse view",,,,,,,,,,,,,
11/11/2023,"awakebutstillinbed, Stay Inside, Astral Planes, A Place For Owls",,,,,,,,,,,,,
11/14/2023,"Burden Jim, Morning Dew, idiedlastnovember, two heads, propane",,,,,,,,,,,,,
11/16/2023,"Smokestack Relics, el Jefe (NE), Lonly Monster",,,,,,,,,,,,,
11/18/2023,"Feed Lot, Robot Tennis Club, Dream of Time, Snarklet",,,,,,,,,,,,,
11/20/2023,"Give Me Gold, Wild Valley Piper ",,,,,,,,,,,,,
11/22/2023,"Hexis, Midwest Lust, All You Need is Kill, Seed of the Sorcerer, Victim of Fire, Maltreatment ",,,,,,,,,,,,,
11/29/2023,"yasmin nur, tiny tomboy, jo rodriguez",,,,,,,,,,,,,
12/1/2023,"Post Nut Clarity, Cologne, Crota, Crypts of Golgotha, Wretch, Axewoundpussy",,,,,,,,,,,,,
12/2/2023,"Fishlegs, Bozos, Tender Object, Burden Jim",,,,,,,,,,,,,
12/3/2023,"Team Nonexistent, Mechanical Canine, Origami Summer, Tezca",,,,,,,,,,,,,
12/6/2023,"Freshman philosophy majors, SWAG, Zymphonic",,,,,,,,,,,,,
12/11/2023,Loan Repayment Lucy,,,,,,,,,,,,,
12/30/2023,"Crypts of Golgotha, Coffin Cock, Falu Red, RMO, Luna's, The April Suicides",,,,,,,,,,,,,
12/31/2023,"Mexican coke, Anti-trust, sanitizers, substance, Kelly garlick, super soaker ",,,,,,,,,,,,,
1/7/2024,"Hex Cassette, Nocturnal Prose, Empty 4400, LUNA'S",,,,,,,,,,,,,
1/19/2024,"CxrDinalis, Damn Selene",,,,,,,,,,,,,
1/20/2024,"SWAG, Watching People Drown, Axewound Pussy, Slug City",,,,,,,,,,,,,
1/21/2024,"Falured, r.m.o, luna's, crypts of Golgotha, coffin cock, cologne ",,,,,,,,,,,,,
1/26/2024,"Red 40, fishlegs, Elaine, 19 Dreams, Melissa Jones",,,,,,,,,,,,,
1/28/2024,"Truck Pussy, Crypts of Golgotha, Laughing Matter, Pig Splitter",,,,,,,,,,,,,
2/2/2024,"Robot Tennis Club, Spitting Image, Stereo Ontario",,,,,,,,,,,,,
2/4/2024,"Volatile, GratitudeTX, common rule, endear",,,,,,,,,,,,,
2/9/2024,"Cleo Jetner, Smiley Gatmouth, Onion Girl",,,,,,,,,,,,,
2/10/2024,"Flockavelli, home, Ronan Andrews, Granola",,,,,,,,,,,,,
2/13/2024,Loan Repayment Lucy,,,,,,,,,,,,,
2/13/2024,"Flesh Appeal, Possum Creek, My Brothers Bedroom, Wilder May",,,,,,,,,,,,,
2/16/2024,"Realms of death, agony, harbor, ignorant bli$$",,,,,,,,,,,,,
2/23/2024,CxrDinalis (Seven),,,,,,,,,,,,,
2/24/2024,"Tiny Tomboy; Shadow Work, Corsicana, Lu Lagoon",,,,,,,,,,,,,
2/27/2024,"JER, Devon Kay& the solutions, Suzie True, Sorry Sweetheart",,,,,,,,,,,,,
2/28/2024,"Physique, Smear Campaign, Red 40, POISON TRIBE",,,,,,,,,,,,,
3/3/2024,"Cold glare,  cherry spit, nothing after death, fishlegs, empty(4400?)",,,,,,,,,,,,,
3/8/2024,"Aerial Ent, Jo Rodriguez, Bad Boy Bug, Soy celestè, Eli and the Hypotheticals ",,,,,,,,,,,,,
3/9/2024,"Prophets tomb, ransom, empty graves, black bile",,,,,,,,,,,,,
3/10/2024,"vex dread, pink nitrous, Ami_Dala, Bent, with my hands out, silly seraph",,,,,,,,,,,,,
3/15/2024,"Free 4 All, Big Shot, trajectory, pressure drop ",,,,,,,,,,,,,
3/16/2024,"Gila Teen, Pseudocrush, Changa",,,,,,,,,,,,,
3/21/2024,"Michael Cera Palin, Lobsterfight, Water on the Thirsty Ground, Cherry Spit",,,,,,,,,,,,,
3/22/2024,"Robot Tennis Club, Anita Velveeta, Creek, Birdhouse View",,,,,,,,,,,,,
3/23/2024,"Mirkwood; Gather Way; My Hands, Your Heart; Slug City",,,,,,,,,,,,,
3/28/2024,"Flower Crown Me A Queen, Sister Wife Sex Strike, Dusty the Kid, Onion Girl",,,,,,,,,,,,,
3/29/2024,DJ untapupkeepblaze CXRDINALIS,,,,,,,,,,,,,
3/30/2024,"Potato Pirates, Noogy, Rotten Reputation, SWAG, Undissassembled",,,,,,,,,,,,,
3/31/2024,"Polish, Sinister Feeling, Kidnapped, Pig Splitter, locked in ",,,,,,,,,,,,,
4/5/2024,"Aleister Cowboy, Ignorant Bliss, Obscene Worth, Crypts of Golgotha",,,,,,,,,,,,,
4/5/2024,Crypts of Golgotha/Last Ditch/Obscene Worship/Ignorant Bliss/Aleister Cowboy,,,,,,,,,,,,,
4/6/2024,"Falu red, slug city, stars don't mean anything,  wretch",,,,,,,,,,,,,
4/12/2024,"Gone Full Heathen, Voidlung, Insipidus, Opposition Agent",,,,,,,,,,,,,
4/14/2024,"Victim of Fire, Harvested, Among the Bodies, pig splitter",,,,,,,,,,,,,
4/15/2024,"Enumclaw, Seer Believer, Supreme Joy",,,,,,,,,,,,,
4/19/2024,"Wombat and the Monkey Man, Coldridge, Screendoor Submarine, General Nuisance, RadioFry",,,,,,,,,,,,,
4/23/2024,"Tezca, academy order, tulpa, shadow rabbit",,,,,,,,,,,,,
4/25/2024,"Rent Strike, Flower Crown Me A Queen, Fruiting Body of the Larger, Soy Celesté, Pretty. Loud.",,,,,,,,,,,,,
4/26/2024,"9 Million, Cherished, Empty 4400, RMO",,,,,,,,,,,,,
4/27/2024,"Brokenrecord, public opinion, Creek, jockey,",,,,,,,,,,,,,
4/28/2024,"E.T. Church Fire, Desasociado",,,,,,,,,,,,,
4/29/2024,"Infant Island, Senza, Slug City, Tickle Fight",,,,,,,,,,,,,
4/30/2024,"Film screening by Charlie Ellis - Fish Piss, Adipocere, Peteamarink Does Crack",,,,,,,,,,,,,
5/2/2024,"Backlip, Flak, Eyas Luna, Spit, Red40",,,,,,,,,,,,,
5/4/2024,"Old deer, dead gods, stone disciple",,,,,,,,,,,,,
5/6/2024,"Falu Red, Oyarsa, Ignorant Bliss, Capra",,,,,,,,,,,,,
5/10/2024,"Germ Theory, Sour Drought, Bad Anatomy, Any State",,,,,,,,,,,,,
5/11/2024,"Strainer (Pueblo), Ampule (WY), Housesitter (WY)",,,,,,,,,,,,,
5/14/2024,"Loolowningens, birdhouse view, plastic forearm, soneffs",,,,,,,,,,,,,
5/15/2024,"Pentagram Stringband, Foxmud, Pidge in Patches, Marissa Sendejas",,,,,,,,,,,,,
5/16/2024,"Almanac Man, Museum of Light, Voideater, Abandons",,,,,,,,,,,,,
5/17/2024,"Devoratus, DJs Julian Black, & Odd Todd",,,,,,,,,,,,,
5/18/2024,"Camping in Alaska, Guitar Fight From Fooly Cooly,  SWAG, Falu Red",,,,,,,,,,,,,
5/22/2024,"Chair bomb, Kirsten Lyon, trash sound, swag",,,,,,,,,,,,,
5/24/2024,Secret Garden Rave! - Cxrdinalis,,,,,,,,,,,,,
5/26/2024,"Doll, Axewound Pussy, Purity control, LUXXX, silly seraph, sick tsk",,,,,,,,,,,,,
5/27/2024,"MJ Lenderman, autumnal, Thomas Dollbaum",,,,,,,,,,,,,
5/29/2024,"The Clue, Clarko, Supreme Joy, Hex Cassette ",,,,,,,,,,,,,
5/31/2024,"Candy Apple, Direct Threat, Death Possession, Polish, The Nervous ",,,,,,,,,,,,,
6/1/2024,"Team Non-existent, Mr.Dinkles, onion girl, crash poodle",,,,,,,,,,,,,
6/4/2024,"Audrey Plath, Flower Crown Me a Queen, Soy Celeste, JO Rodriguez",,,,,,,,,,,,,
6/6/2024,"Lagrimas, Victim of Fire, Upon a Field's Whisper, My Hands Your Heart, Red40",,,,,,,,,,,,,
6/8/2024,"Underground Pride Day 1: ET Mac and the Alien, KSTEELE, Rotten Reputation, Celestial Wizard, Gone Full Heathen, Give Me Gold, Dry Ice, Caustic Soda, Falu Red, SWAG, Pretty. Loud., Tulpa, Lunatic Dawn",,,,,,,,,,,,,
6/9/2024,"Underground Pride Day 2: Bone Crusher Queen, Gila Teen, Soy Celeste, Hotel Wifi, Destino, Pseudocrush, Transromantics, Frog Team, Glitter Porn, Cabin., Maria Elaina, Butterfly Kisses",,,,,,,,,,,,,
6/14/2024,"HIRS, Thieves Guild, Manhole, fatalist ",,,,,,,,,,,,,
6/14/2024,"Falu red, aftermath, goro, royalty free rotting body",,,,,,,,,,,,,
6/15/2024,"Ump, Feed Lot, Pig Splitter, AMOD",,,,,,,,,,,,,
6/21/2024,"SWAG, Set The Bar Low, Anystate, Neurobiological…..",,,,,,,,,,,,,
6/22/2024,"Dead Gods, Death File Red, Inoculated Life, Rampant Defenstration",,,,,,,,,,,,,
6/27/2024,"Number 9! Sacred Saturday, SOS, Caffeinated Beverage",,,,,,,,,,,,,
6/29/2024,"Chandler Kline, DJ Stretch + LIKEMIKE, Sage Young, Benjiboy",,,,,,,,,,,,,
